iter	RMSE
169418	4.539409228e-05
169419	4.539315449e-05
169420	4.539018952e-05
169421	4.538595668e-05
169422	4.538587202e-05
169423	4.538577475e-05
169424	4.538569648e-05
169425	4.538235067e-05
169426	4.537867732e-05
169427	4.537696078e-05
169428	4.537137696e-05
169429	4.536546262e-05
169430	4.536193175e-05
169431	4.53588395e-05
169432	4.535828945e-05
169433	4.535642111e-05
169434	4.534196842e-05
169435	4.532782226e-05
169436	4.532773957e-05
169437	4.532127501e-05
169438	4.531592038e-05
169439	4.531576983e-05
169440	4.531200186e-05
169441	4.530407146e-05
169442	4.530234991e-05
169443	4.530016315e-05
169444	4.529636531e-05
169445	4.52854668e-05
169446	4.528337679e-05
169447	4.528033703e-05
169448	4.527462753e-05
169449	4.527392582e-05
169450	4.527373627e-05
169451	4.527028595e-05
169452	4.526378863e-05
169453	4.526054801e-05
169454	4.525806276e-05
169455	4.525274352e-05
169456	4.524881698e-05
169457	4.524833723e-05
169458	4.524324292e-05
169459	4.524006584e-05
169460	4.523786624e-05
169461	4.523507097e-05
169462	4.523445472e-05
169463	4.522703783e-05
169464	4.522206925e-05
169465	4.522155315e-05
169466	4.52168369e-05
169467	4.52156408e-05
169468	4.521189642e-05
169469	4.52115027e-05
169470	4.521147802e-05
169471	4.520811151e-05
169472	4.520792026e-05
169473	4.520361056e-05
169474	4.51992156e-05
169475	4.519643368e-05
169476	4.518775034e-05
169477	4.518511068e-05
169478	4.517569286e-05
169479	4.517481781e-05
169480	4.517473756e-05
169481	4.51689844e-05
169482	4.516879421e-05
169483	4.516073519e-05
169484	4.513866257e-05
169485	4.512849688e-05
169486	4.512293781e-05
169487	4.510921518e-05
169488	4.510904208e-05
169489	4.510718789e-05
169490	4.510708639e-05
169491	4.509699508e-05
169492	4.509276791e-05
169493	4.509234604e-05
169494	4.508477182e-05
169495	4.507824388e-05
169496	4.507806165e-05
169497	4.507154566e-05
169498	4.506565008e-05
169499	4.506454582e-05
169500	4.505730824e-05
169501	4.505326489e-05
169502	4.504987422e-05
169503	4.504519755e-05
169504	4.503882491e-05
169505	4.503413621e-05
169506	4.502738725e-05
169507	4.502464247e-05
169508	4.50222662e-05
169509	4.501833229e-05
169510	4.50124853e-05
169511	4.501237638e-05
169512	4.501108661e-05
169513	4.500807723e-05
169514	4.499508709e-05
169515	4.499405843e-05
169516	4.499237626e-05
169517	4.498260129e-05
169518	4.498080445e-05
169519	4.49764908e-05
169520	4.497635194e-05
169521	4.497632065e-05
169522	4.497423146e-05
169523	4.495997017e-05
169524	4.495730331e-05
169525	4.49553417e-05
169526	4.495169368e-05
169527	4.495161237e-05
169528	4.494407873e-05
169529	4.494400278e-05
169530	4.493999931e-05
169531	4.493843931e-05
169532	4.493840815e-05
169533	4.49159114e-05
169534	4.491393128e-05
169535	4.490610884e-05
169536	4.48986713e-05
169537	4.489860169e-05
169538	4.489541179e-05
169539	4.489181113e-05
169540	4.488928687e-05
169541	4.488898023e-05
169542	4.488627064e-05
169543	4.48859614e-05
169544	4.488441468e-05
169545	4.487452717e-05
169546	4.487420766e-05
169547	4.487404749e-05
169548	4.487382409e-05
169549	4.486719168e-05
169550	4.485307943e-05
169551	4.484003008e-05
169552	4.483522389e-05
169553	4.482722566e-05
169554	4.482508999e-05
169555	4.481552896e-05
169556	4.481188407e-05
169557	4.480870227e-05
169558	4.480540559e-05
169559	4.480536797e-05
169560	4.480269314e-05
169561	4.48017831e-05
169562	4.479729488e-05
169563	4.478718988e-05
169564	4.478297601e-05
169565	4.477380853e-05
169566	4.477150725e-05
169567	4.476975874e-05
169568	4.476553078e-05
169569	4.476485785e-05
169570	4.476300323e-05
169571	4.475381531e-05
169572	4.47537954e-05
169573	4.474188346e-05
169574	4.474063599e-05
169575	4.473397174e-05
169576	4.473169285e-05
169577	4.472867732e-05
169578	4.472839232e-05
169579	4.47283589e-05
169580	4.472802845e-05
169581	4.472384808e-05
169582	4.471989174e-05
169583	4.471983615e-05
169584	4.471770109e-05
169585	4.471740397e-05
169586	4.471101371e-05
169587	4.471038255e-05
169588	4.4710321e-05
169589	4.470381144e-05
169590	4.470373108e-05
169591	4.469689698e-05
169592	4.469674485e-05
169593	4.469298283e-05
169594	4.468774031e-05
169595	4.468424813e-05
169596	4.467610113e-05
169597	4.466960708e-05
169598	4.466674831e-05
169599	4.466421235e-05
169600	4.466265233e-05
169601	4.465766884e-05
169602	4.46531183e-05
169603	4.465048484e-05
169604	4.465001995e-05
169605	4.464611347e-05
169606	4.46450169e-05
169607	4.464484177e-05
169608	4.464044295e-05
169609	4.4637096e-05
169610	4.46253131e-05
169611	4.462511588e-05
169612	4.462273974e-05
169613	4.460810828e-05
169614	4.460167888e-05
169615	4.459877566e-05
169616	4.458699085e-05
169617	4.457967836e-05
169618	4.457303249e-05
169619	4.456758328e-05
169620	4.456747672e-05
169621	4.456130248e-05
169622	4.455675832e-05
169623	4.45559276e-05
169624	4.45555515e-05
169625	4.45548225e-05
169626	4.454323534e-05
169627	4.454173694e-05
169628	4.453834715e-05
169629	4.453192776e-05
169630	4.453168091e-05
169631	4.453135375e-05
169632	4.453132487e-05
169633	4.452936215e-05
169634	4.452912147e-05
169635	4.452472342e-05
169636	4.45245282e-05
169637	4.452222454e-05
169638	4.451925602e-05
169639	4.451625232e-05
169640	4.450572308e-05
169641	4.450569787e-05
169642	4.449996818e-05
169643	4.44952456e-05
169644	4.449291819e-05
169645	4.449236375e-05
169646	4.44722748e-05
169647	4.445994489e-05
169648	4.445537933e-05
169649	4.445133291e-05
169650	4.444442985e-05
169651	4.443962982e-05
169652	4.443873391e-05
169653	4.44271228e-05
169654	4.442386655e-05
169655	4.440820574e-05
169656	4.440717458e-05
169657	4.439506808e-05
169658	4.438999863e-05
169659	4.438992203e-05
169660	4.438471615e-05
169661	4.437956711e-05
169662	4.437942407e-05
169663	4.437781707e-05
169664	4.437763132e-05
169665	4.437433826e-05
169666	4.436442257e-05
169667	4.435901761e-05
169668	4.434305534e-05
169669	4.433865804e-05
169670	4.432677773e-05
169671	4.432509222e-05
169672	4.43240495e-05
169673	4.432062413e-05
169674	4.43187127e-05
169675	4.430599868e-05
169676	4.430582089e-05
169677	4.430554933e-05
169678	4.430543388e-05
169679	4.430268698e-05
169680	4.429963343e-05
169681	4.428409692e-05
169682	4.427744981e-05
169683	4.427565361e-05
169684	4.427536979e-05
169685	4.42707255e-05
169686	4.425343505e-05
169687	4.425332621e-05
169688	4.424799414e-05
169689	4.424769766e-05
169690	4.424592954e-05
169691	4.424578537e-05
169692	4.424424882e-05
169693	4.42440157e-05
169694	4.423269104e-05
169695	4.423263858e-05
169696	4.422668635e-05
169697	4.422652278e-05
169698	4.422633588e-05
169699	4.421966815e-05
169700	4.421525925e-05
169701	4.420934752e-05
169702	4.420922072e-05
169703	4.420369577e-05
169704	4.419862144e-05
169705	4.419662002e-05
169706	4.418413623e-05
169707	4.418140854e-05
169708	4.417783464e-05
169709	4.417584388e-05
169710	4.417494315e-05
169711	4.41748552e-05
169712	4.417467465e-05
169713	4.417344971e-05
169714	4.416921747e-05
169715	4.416849151e-05
169716	4.416808887e-05
169717	4.41644524e-05
169718	4.416027478e-05
169719	4.416004729e-05
169720	4.415748201e-05
169721	4.413268486e-05
169722	4.412655113e-05
169723	4.412148834e-05
169724	4.411432091e-05
169725	4.410693343e-05
169726	4.410687496e-05
169727	4.410462057e-05
169728	4.40981883e-05
169729	4.409797608e-05
169730	4.409795035e-05
169731	4.409738999e-05
169732	4.409736572e-05
169733	4.409403509e-05
169734	4.408983661e-05
169735	4.408848641e-05
169736	4.408227371e-05
169737	4.408174945e-05
169738	4.407663394e-05
169739	4.407307746e-05
169740	4.406677316e-05
169741	4.406129537e-05
169742	4.405954392e-05
169743	4.404963568e-05
169744	4.403790929e-05
169745	4.402615986e-05
169746	4.402257686e-05
169747	4.402251386e-05
169748	4.401267108e-05
169749	4.401077605e-05
169750	4.400484386e-05
169751	4.400442809e-05
169752	4.399790897e-05
169753	4.398629248e-05
169754	4.398340357e-05
169755	4.39778998e-05
169756	4.397326402e-05
169757	4.396885251e-05
169758	4.396186848e-05
169759	4.39616401e-05
169760	4.396027369e-05
169761	4.39600621e-05
169762	4.395999459e-05
169763	4.395698789e-05
169764	4.395086673e-05
169765	4.394352971e-05
169766	4.393738188e-05
169767	4.393582196e-05
169768	4.393346368e-05
169769	4.392889046e-05
169770	4.392492641e-05
169771	4.390116976e-05
169772	4.389918182e-05
169773	4.38991215e-05
169774	4.389560915e-05
169775	4.389382303e-05
169776	4.388813171e-05
169777	4.38862644e-05
169778	4.388324372e-05
169779	4.387950169e-05
169780	4.38710579e-05
169781	4.38686289e-05
169782	4.386011023e-05
169783	4.385574058e-05
169784	4.385313884e-05
169785	4.384419608e-05
169786	4.383446937e-05
169787	4.383205987e-05
169788	4.383127724e-05
169789	4.383111785e-05
169790	4.382709404e-05
169791	4.382461294e-05
169792	4.382165558e-05
169793	4.382067532e-05
169794	4.381547035e-05
169795	4.381345332e-05
169796	4.380578216e-05
169797	4.380395538e-05
169798	4.37937527e-05
169799	4.37886168e-05
169800	4.378446342e-05
169801	4.378009697e-05
169802	4.377961783e-05
169803	4.377449347e-05
169804	4.377339369e-05
169805	4.377281993e-05
169806	4.377160583e-05
169807	4.3766085e-05
169808	4.376329502e-05
169809	4.376306664e-05
169810	4.376095513e-05
169811	4.375503546e-05
169812	4.375495427e-05
169813	4.375281065e-05
169814	4.374560298e-05
169815	4.374526633e-05
169816	4.373355716e-05
169817	4.373346211e-05
169818	4.372971236e-05
169819	4.372758324e-05
169820	4.371664237e-05
169821	4.371649162e-05
169822	4.371495994e-05
169823	4.370649399e-05
169824	4.3700993e-05
169825	4.369944759e-05
169826	4.368292354e-05
169827	4.368067123e-05
169828	4.367607401e-05
169829	4.367589428e-05
169830	4.367191266e-05
169831	4.367061782e-05
169832	4.367052209e-05
169833	4.366849846e-05
169834	4.366802843e-05
169835	4.366782231e-05
169836	4.366528055e-05
169837	4.365575519e-05
169838	4.365561762e-05
169839	4.365549019e-05
169840	4.365235911e-05
169841	4.365221864e-05
169842	4.364761727e-05
169843	4.363647702e-05
169844	4.363630107e-05
169845	4.363121245e-05
169846	4.362703491e-05
169847	4.36216466e-05
169848	4.361960137e-05
169849	4.361267825e-05
169850	4.361226243e-05
169851	4.361208195e-05
169852	4.360793018e-05
169853	4.360607902e-05
169854	4.360160433e-05
169855	4.359983474e-05
169856	4.359957093e-05
169857	4.359756342e-05
169858	4.359590087e-05
169859	4.358788306e-05
169860	4.357402465e-05
169861	4.357383658e-05
169862	4.356725053e-05
169863	4.356175393e-05
169864	4.356092869e-05
169865	4.355762356e-05
169866	4.354461614e-05
169867	4.354094509e-05
169868	4.353464192e-05
169869	4.353451313e-05
169870	4.3530689e-05
169871	4.352791498e-05
169872	4.352782585e-05
169873	4.352770517e-05
169874	4.35274099e-05
169875	4.352380441e-05
169876	4.352098814e-05
169877	4.351752275e-05
169878	4.351746834e-05
169879	4.351333595e-05
169880	4.350928704e-05
169881	4.350538677e-05
169882	4.349841711e-05
169883	4.349367692e-05
169884	4.348480641e-05
169885	4.348470825e-05
169886	4.347375317e-05
169887	4.346943271e-05
169888	4.346227815e-05
169889	4.345779092e-05
169890	4.345010974e-05
169891	4.34364749e-05
169892	4.343020978e-05
169893	4.342339916e-05
169894	4.342062271e-05
169895	4.34145091e-05
169896	4.341438288e-05
169897	4.341007207e-05
169898	4.340995185e-05
169899	4.3400337e-05
169900	4.339831425e-05
169901	4.339357397e-05
169902	4.339298659e-05
169903	4.33927973e-05
169904	4.338814042e-05
169905	4.338374778e-05
169906	4.337922586e-05
169907	4.33729937e-05
169908	4.336970866e-05
169909	4.336884793e-05
169910	4.33677823e-05
169911	4.33631877e-05
169912	4.335837993e-05
169913	4.335824045e-05
169914	4.335303586e-05
169915	4.33399232e-05
169916	4.333940513e-05
169917	4.333237779e-05
169918	4.333216276e-05
169919	4.332969607e-05
169920	4.332086153e-05
169921	4.331944706e-05
169922	4.331938293e-05
169923	4.33166826e-05
169924	4.331212497e-05
169925	4.330414212e-05
169926	4.329936038e-05
169927	4.329240247e-05
169928	4.328764657e-05
169929	4.327870248e-05
169930	4.32733519e-05
169931	4.326815892e-05
169932	4.32575015e-05
169933	4.324898237e-05
169934	4.324844672e-05
169935	4.324492561e-05
169936	4.324484704e-05
169937	4.323901006e-05
169938	4.323887201e-05
169939	4.323316862e-05
169940	4.322790746e-05
169941	4.322669545e-05
169942	4.322620524e-05
169943	4.32176903e-05
169944	4.321761848e-05
169945	4.321616209e-05
169946	4.321369865e-05
169947	4.319030278e-05
169948	4.318551992e-05
169949	4.317590438e-05
169950	4.317313254e-05
169951	4.3172997e-05
169952	4.31673813e-05
169953	4.316715127e-05
169954	4.314925186e-05
169955	4.314909062e-05
169956	4.314894884e-05
169957	4.3144143e-05
169958	4.31405621e-05
169959	4.314051252e-05
169960	4.313656931e-05
169961	4.313380851e-05
169962	4.31303332e-05
169963	4.312888603e-05
169964	4.312351254e-05
169965	4.311161841e-05
169966	4.311139563e-05
169967	4.310659314e-05
169968	4.310638619e-05
169969	4.309823226e-05
169970	4.309186205e-05
169971	4.309089567e-05
169972	4.308990759e-05
169973	4.308970089e-05
169974	4.308958661e-05
169975	4.308624346e-05
169976	4.308336816e-05
169977	4.308326656e-05
169978	4.308324092e-05
169979	4.308242082e-05
169980	4.307995727e-05
169981	4.307513208e-05
169982	4.307412076e-05
169983	4.306657984e-05
169984	4.306489155e-05
169985	4.305158412e-05
169986	4.305133281e-05
169987	4.304925787e-05
169988	4.304816888e-05
169989	4.304310871e-05
169990	4.303279829e-05
169991	4.303095727e-05
169992	4.302665441e-05
169993	4.302642124e-05
169994	4.302143123e-05
169995	4.301552717e-05
169996	4.301156848e-05
169997	4.301142977e-05
169998	4.301082263e-05
169999	4.300724275e-05
170000	4.300702335e-05
170001	4.299953245e-05
170002	4.299944633e-05
170003	4.298981706e-05
170004	4.298324237e-05
170005	4.298307237e-05
170006	4.297888833e-05
170007	4.297834369e-05
170008	4.297335502e-05
170009	4.296804713e-05
170010	4.296181491e-05
170011	4.295888036e-05
170012	4.295524568e-05
170013	4.295397721e-05
170014	4.294808807e-05
170015	4.294788277e-05
170016	4.293886824e-05
170017	4.293383765e-05
170018	4.293373465e-05
170019	4.292900178e-05
170020	4.29186551e-05
170021	4.291283648e-05
170022	4.291045153e-05
170023	4.291003294e-05
170024	4.290073706e-05
170025	4.289834878e-05
170026	4.289791205e-05
170027	4.288256901e-05
170028	4.288244809e-05
170029	4.286818334e-05
170030	4.286013315e-05
170031	4.285828738e-05
170032	4.285590117e-05
170033	4.28487965e-05
170034	4.284476002e-05
170035	4.284209115e-05
170036	4.283933039e-05
170037	4.282908322e-05
170038	4.28194732e-05
170039	4.28109209e-05
170040	4.280568744e-05
170041	4.279263006e-05
170042	4.278642002e-05
170043	4.278154613e-05
170044	4.277736149e-05
170045	4.277383303e-05
170046	4.276845809e-05
170047	4.276826445e-05
170048	4.276092821e-05
170049	4.275874198e-05
170050	4.275445945e-05
170051	4.275113773e-05
170052	4.275099198e-05
170053	4.27507367e-05
170054	4.274662583e-05
170055	4.274582765e-05
170056	4.274402149e-05
170057	4.274303237e-05
170058	4.274246908e-05
170059	4.273963391e-05
170060	4.273813558e-05
170061	4.2733348e-05
170062	4.272246386e-05
170063	4.271610489e-05
170064	4.271599394e-05
170065	4.271470985e-05
170066	4.271329258e-05
170067	4.2713206e-05
170068	4.27097044e-05
170069	4.270799335e-05
170070	4.270790335e-05
170071	4.270775784e-05
170072	4.27042226e-05
170073	4.269742478e-05
170074	4.269723477e-05
170075	4.268921316e-05
170076	4.268781789e-05
170077	4.268011407e-05
170078	4.267948158e-05
170079	4.267927036e-05
170080	4.267601655e-05
170081	4.267516415e-05
170082	4.267163514e-05
170083	4.266505167e-05
170084	4.265627697e-05
170085	4.265328791e-05
170086	4.26396648e-05
170087	4.263955431e-05
170088	4.263942586e-05
170089	4.263933745e-05
170090	4.263727472e-05
170091	4.263711204e-05
170092	4.263001665e-05
170093	4.262978218e-05
170094	4.262804272e-05
170095	4.262064062e-05
170096	4.26198401e-05
170097	4.261968291e-05
170098	4.261900131e-05
170099	4.261709044e-05
170100	4.26168723e-05
170101	4.261680904e-05
170102	4.261665481e-05
170103	4.26134334e-05
170104	4.261174915e-05
170105	4.260860235e-05
170106	4.260392427e-05
170107	4.259967442e-05
170108	4.259686219e-05
170109	4.259649886e-05
170110	4.259166655e-05
170111	4.258757739e-05
170112	4.257968982e-05
170113	4.25775354e-05
170114	4.257558048e-05
170115	4.25752287e-05
170116	4.256736633e-05
170117	4.256449416e-05
170118	4.256435978e-05
170119	4.255923344e-05
170120	4.255620888e-05
170121	4.255606212e-05
170122	4.255452531e-05
170123	4.25516196e-05
170124	4.254737853e-05
170125	4.254378156e-05
170126	4.254174391e-05
170127	4.254146328e-05
170128	4.253625491e-05
170129	4.253618983e-05
170130	4.253581647e-05
170131	4.252916438e-05
170132	4.252626633e-05
170133	4.252097437e-05
170134	4.251735581e-05
170135	4.251212023e-05
170136	4.249530256e-05
170137	4.248759196e-05
170138	4.248413522e-05
170139	4.24796595e-05
170140	4.247945486e-05
170141	4.247625976e-05
170142	4.247618558e-05
170143	4.24743153e-05
170144	4.246285248e-05
170145	4.245779535e-05
170146	4.245735718e-05
170147	4.244581695e-05
170148	4.244012216e-05
170149	4.244007334e-05
170150	4.243984765e-05
170151	4.243389252e-05
170152	4.243089015e-05
170153	4.24237957e-05
170154	4.241771176e-05
170155	4.241762903e-05
170156	4.241752936e-05
170157	4.240657886e-05
170158	4.239666993e-05
170159	4.23948734e-05
170160	4.239471291e-05
170161	4.238558256e-05
170162	4.238483567e-05
170163	4.238468993e-05
170164	4.23802892e-05
170165	4.23739212e-05
170166	4.237183408e-05
170167	4.236256769e-05
170168	4.235981211e-05
170169	4.235529261e-05
170170	4.235123249e-05
170171	4.234693452e-05
170172	4.23439253e-05
170173	4.233938606e-05
170174	4.232900491e-05
170175	4.232549096e-05
170176	4.231661326e-05
170177	4.231651136e-05
170178	4.231126254e-05
170179	4.230680251e-05
170180	4.230565784e-05
170181	4.230459164e-05
170182	4.230276443e-05
170183	4.229425136e-05
170184	4.229056376e-05
170185	4.228999006e-05
170186	4.228965666e-05
170187	4.22840744e-05
170188	4.228078024e-05
170189	4.227837785e-05
170190	4.22773805e-05
170191	4.227609655e-05
170192	4.227439925e-05
170193	4.227435888e-05
170194	4.226701824e-05
170195	4.225841927e-05
170196	4.224781264e-05
170197	4.224454128e-05
170198	4.222410956e-05
170199	4.222140202e-05
170200	4.221884257e-05
170201	4.221574174e-05
170202	4.221505737e-05
170203	4.220715065e-05
170204	4.220605981e-05
170205	4.220597496e-05
170206	4.219861435e-05
170207	4.219372879e-05
170208	4.218754285e-05
170209	4.217867344e-05
170210	4.217752124e-05
170211	4.217736348e-05
170212	4.217509484e-05
170213	4.216602078e-05
170214	4.216349809e-05
170215	4.215492863e-05
170216	4.214618208e-05
170217	4.214298597e-05
170218	4.214109442e-05
170219	4.213717006e-05
170220	4.213070311e-05
170221	4.212778286e-05
170222	4.21257277e-05
170223	4.212557646e-05
170224	4.212303269e-05
170225	4.212248054e-05
170226	4.211725835e-05
170227	4.211654039e-05
170228	4.211163971e-05
170229	4.211152816e-05
170230	4.210474153e-05
170231	4.209846275e-05
170232	4.209276033e-05
170233	4.208653534e-05
170234	4.208292193e-05
170235	4.207923872e-05
170236	4.207508081e-05
170237	4.206904237e-05
170238	4.206431822e-05
170239	4.206172298e-05
170240	4.20616681e-05
170241	4.205811974e-05
170242	4.205427782e-05
170243	4.205056253e-05
170244	4.204011124e-05
170245	4.203285095e-05
170246	4.202878366e-05
170247	4.202835569e-05
170248	4.201797403e-05
170249	4.201500194e-05
170250	4.201080031e-05
170251	4.200804841e-05
170252	4.200237968e-05
170253	4.199981776e-05
170254	4.199339991e-05
170255	4.198272584e-05
170256	4.198185246e-05
170257	4.198168554e-05
170258	4.197687709e-05
170259	4.197544576e-05
170260	4.197061933e-05
170261	4.197030534e-05
170262	4.196241162e-05
170263	4.195804206e-05
170264	4.195794724e-05
170265	4.195576889e-05
170266	4.195179913e-05
170267	4.19515698e-05
170268	4.193961657e-05
170269	4.192006465e-05
170270	4.19139927e-05
170271	4.190934362e-05
170272	4.190435894e-05
170273	4.189818514e-05
170274	4.188642576e-05
170275	4.187829082e-05
170276	4.187501311e-05
170277	4.187255161e-05
170278	4.187202207e-05
170279	4.187161696e-05
170280	4.186516776e-05
170281	4.186442516e-05
170282	4.186157863e-05
170283	4.186151309e-05
170284	4.18539721e-05
170285	4.184735829e-05
170286	4.184602023e-05
170287	4.183967984e-05
170288	4.183698161e-05
170289	4.183690305e-05
170290	4.183480918e-05
170291	4.183240097e-05
170292	4.183045114e-05
170293	4.182772739e-05
170294	4.181689141e-05
170295	4.181321891e-05
170296	4.181120535e-05
170297	4.180865789e-05
170298	4.180246394e-05
170299	4.179892253e-05
170300	4.17989094e-05
170301	4.179598519e-05
170302	4.179251321e-05
170303	4.178648369e-05
170304	4.178121812e-05
170305	4.177867628e-05
170306	4.177852746e-05
170307	4.177781471e-05
170308	4.177566841e-05
170309	4.177243192e-05
170310	4.176988576e-05
170311	4.17697219e-05
170312	4.176624125e-05
170313	4.176225337e-05
170314	4.176220098e-05
170315	4.176086408e-05
170316	4.175438988e-05
170317	4.175297182e-05
170318	4.174471588e-05
170319	4.174371446e-05
170320	4.174029834e-05
170321	4.173067064e-05
170322	4.172775046e-05
170323	4.172391823e-05
170324	4.171368706e-05
170325	4.170763915e-05
170326	4.170296099e-05
170327	4.170287201e-05
170328	4.169838382e-05
170329	4.169470644e-05
170330	4.169199731e-05
170331	4.168310364e-05
170332	4.166844055e-05
170333	4.166530829e-05
170334	4.166235029e-05
170335	4.165421218e-05
170336	4.164218292e-05
170337	4.163620511e-05
170338	4.163182725e-05
170339	4.162940659e-05
170340	4.162758429e-05
170341	4.162553329e-05
170342	4.161640151e-05
170343	4.161011773e-05
170344	4.160374157e-05
170345	4.159741475e-05
170346	4.159737653e-05
170347	4.159730636e-05
170348	4.159691348e-05
170349	4.159672931e-05
170350	4.159601461e-05
170351	4.159517283e-05
170352	4.159159194e-05
170353	4.158868137e-05
170354	4.158343865e-05
170355	4.157856716e-05
170356	4.157292648e-05
170357	4.156641466e-05
170358	4.156205695e-05
170359	4.154958058e-05
170360	4.154952943e-05
170361	4.154455758e-05
170362	4.154444012e-05
170363	4.154421391e-05
170364	4.154053469e-05
170365	4.153862326e-05
170366	4.153610824e-05
170367	4.153101996e-05
170368	4.152791574e-05
170369	4.15259123e-05
170370	4.15201399e-05
170371	4.151518754e-05
170372	4.150718387e-05
170373	4.150467584e-05
170374	4.150373166e-05
170375	4.150281591e-05
170376	4.149871441e-05
170377	4.149868612e-05
170378	4.149624441e-05
170379	4.1490254e-05
170380	4.148759612e-05
170381	4.148418471e-05
170382	4.148303259e-05
170383	4.147673047e-05
170384	4.147384089e-05
170385	4.146384852e-05
170386	4.146088468e-05
170387	4.143869719e-05
170388	4.14348496e-05
170389	4.142431e-05
170390	4.142093924e-05
170391	4.142051966e-05
170392	4.141596618e-05
170393	4.141578181e-05
170394	4.141208477e-05
170395	4.141051604e-05
170396	4.140634289e-05
170397	4.140631309e-05
170398	4.140137759e-05
170399	4.139761575e-05
170400	4.139377922e-05
170401	4.138877629e-05
170402	4.138422696e-05
170403	4.137988334e-05
170404	4.137556717e-05
170405	4.136256047e-05
170406	4.136039562e-05
170407	4.136012717e-05
170408	4.135552087e-05
170409	4.134354937e-05
170410	4.134339566e-05
170411	4.133694511e-05
170412	4.133453248e-05
170413	4.132736609e-05
170414	4.132671697e-05
170415	4.132492342e-05
170416	4.132437461e-05
170417	4.132096948e-05
170418	4.132059104e-05
170419	4.131531136e-05
170420	4.13132886e-05
170421	4.13064343e-05
170422	4.130591014e-05
170423	4.1301071e-05
170424	4.129793022e-05
170425	4.129764224e-05
170426	4.1293293e-05
170427	4.129156056e-05
170428	4.12911544e-05
170429	4.128352033e-05
170430	4.127628294e-05
170431	4.127112767e-05
170432	4.126996143e-05
170433	4.126434947e-05
170434	4.126428427e-05
170435	4.126268643e-05
170436	4.1254871e-05
170437	4.125433591e-05
170438	4.125362155e-05
170439	4.125343993e-05
170440	4.125335598e-05
170441	4.125151337e-05
170442	4.124370579e-05
170443	4.124281655e-05
170444	4.123763963e-05
170445	4.123761818e-05
170446	4.122727164e-05
170447	4.122572658e-05
170448	4.122409294e-05
170449	4.121947731e-05
170450	4.121632944e-05
170451	4.121606375e-05
170452	4.121307726e-05
170453	4.121266028e-05
170454	4.12018322e-05
170455	4.119889235e-05
170456	4.119602861e-05
170457	4.119057349e-05
170458	4.119053792e-05
170459	4.118497134e-05
170460	4.118240293e-05
170461	4.117792483e-05
170462	4.117289698e-05
170463	4.116855317e-05
170464	4.116373031e-05
170465	4.11633784e-05
170466	4.115387259e-05
170467	4.115362814e-05
170468	4.115353313e-05
170469	4.114956494e-05
170470	4.113572111e-05
170471	4.113143967e-05
170472	4.112826185e-05
170473	4.112697195e-05
170474	4.111634668e-05
170475	4.111314199e-05
170476	4.109909355e-05
170477	4.109692605e-05
170478	4.109288319e-05
170479	4.109264927e-05
170480	4.108808605e-05
170481	4.108259408e-05
170482	4.108004493e-05
170483	4.105642273e-05
170484	4.105358788e-05
170485	4.105158161e-05
170486	4.104814406e-05
170487	4.104583475e-05
170488	4.104465358e-05
170489	4.104356799e-05
170490	4.104195234e-05
170491	4.104180855e-05
170492	4.104154315e-05
170493	4.104126451e-05
170494	4.104102491e-05
170495	4.103117445e-05
170496	4.102899434e-05
170497	4.102095542e-05
170498	4.101688183e-05
170499	4.101683409e-05
170500	4.101461736e-05
170501	4.101443908e-05
170502	4.10118185e-05
170503	4.100900556e-05
170504	4.100734557e-05
170505	4.100493416e-05
170506	4.099167361e-05
170507	4.098832478e-05
170508	4.097833144e-05
170509	4.097211869e-05
170510	4.097206393e-05
170511	4.096978575e-05
170512	4.09697202e-05
170513	4.096466961e-05
170514	4.095049168e-05
170515	4.094607613e-05
170516	4.093363032e-05
170517	4.092915233e-05
170518	4.092337363e-05
170519	4.092089045e-05
170520	4.091453273e-05
170521	4.091109516e-05
170522	4.090916561e-05
170523	4.090905666e-05
170524	4.090387641e-05
170525	4.089956119e-05
170526	4.089938001e-05
170527	4.089321615e-05
170528	4.08930554e-05
170529	4.088830229e-05
170530	4.088628387e-05
170531	4.088302755e-05
170532	4.08820504e-05
170533	4.088194785e-05
170534	4.087686785e-05
170535	4.087159489e-05
170536	4.087139835e-05
170537	4.086389623e-05
170538	4.086049292e-05
170539	4.085774045e-05
170540	4.085022855e-05
170541	4.084751568e-05
170542	4.084230619e-05
170543	4.084225006e-05
170544	4.0842102e-05
170545	4.084198366e-05
170546	4.083663068e-05
170547	4.083011999e-05
170548	4.082401964e-05
170549	4.081632039e-05
170550	4.081464563e-05
170551	4.081451795e-05
170552	4.080501659e-05
170553	4.080490258e-05
170554	4.079442761e-05
170555	4.079397673e-05
170556	4.079120824e-05
170557	4.07852623e-05
170558	4.078047511e-05
170559	4.078034125e-05
170560	4.077646156e-05
170561	4.077076222e-05
170562	4.076624114e-05
170563	4.075976348e-05
170564	4.074867554e-05
170565	4.074720035e-05
170566	4.074195533e-05
170567	4.074111545e-05
170568	4.073842975e-05
170569	4.073818574e-05
170570	4.072884983e-05
170571	4.072002164e-05
170572	4.071730803e-05
170573	4.071407829e-05
170574	4.070846021e-05
170575	4.070774545e-05
170576	4.070770017e-05
170577	4.070668384e-05
170578	4.07052348e-05
170579	4.070115972e-05
170580	4.069031709e-05
170581	4.068081823e-05
170582	4.068054495e-05
170583	4.068050852e-05
