iter	Passed	Remaining
192845	927626	34412
192846	927631	34407
192847	927637	34402
192848	927641	34397
192849	927645	34392
192850	927649	34388
192851	927652	34383
192852	927656	34378
192853	927658	34373
192854	927660	34368
192855	927662	34363
192856	927664	34358
192857	927665	34353
192858	927672	34348
192859	927681	34344
192860	927682	34339
192861	927687	34334
192862	927690	34329
192863	927693	34324
192864	927696	34319
192865	927702	34315
192866	927705	34310
192867	927708	34305
192868	927710	34300
192869	927713	34295
192870	927912	34297
192871	927914	34293
192872	927916	34288
192873	927919	34283
192874	927921	34278
192875	927923	34273
192876	927925	34268
192877	927926	34263
192878	927928	34258
192879	927930	34253
192880	927932	34248
192881	927934	34243
192882	927975	34240
192883	927978	34235
192884	927983	34230
192885	927986	34225
192886	928028	34222
192887	928034	34217
192888	928037	34212
192889	928041	34207
192890	928044	34203
192891	928052	34198
192892	928055	34193
192893	928059	34188
192894	928065	34183
192895	928068	34179
192896	928079	34174
192897	928083	34169
192898	928099	34165
192899	928103	34160
192900	928106	34155
192901	928109	34150
192902	928113	34145
192903	928116	34140
192904	928118	34135
192905	928120	34131
192906	928122	34126
192907	928124	34121
192908	928129	34116
192909	928132	34111
192910	928136	34106
192911	928139	34101
192912	928142	34096
192913	928146	34092
192914	928151	34087
192915	928154	34082
192916	928158	34077
192917	928174	34073
192918	928178	34068
192919	928182	34063
192920	928185	34058
192921	928187	34053
192922	928193	34048
192923	928197	34044
192924	928312	34043
192925	928328	34038
192926	928354	34034
192927	928356	34029
192928	928359	34025
192929	928360	34020
192930	928362	34015
192931	928365	34010
192932	928367	34005
192933	928370	34000
192934	928372	33995
192935	928375	33990
192936	928376	33985
192937	928378	33980
192938	928381	33976
192939	928383	33971
192940	928385	33966
192941	928387	33961
192942	928390	33956
192943	928391	33951
192944	928394	33946
192945	928396	33941
192946	928399	33936
192947	928402	33931
192948	928404	33927
192949	928406	33922
192950	928408	33917
192951	928411	33912
192952	928415	33907
192953	928418	33902
192954	928422	33897
192955	928425	33892
192956	928429	33888
192957	928433	33883
192958	928436	33878
192959	928439	33873
192960	928442	33868
192961	928445	33863
192962	928447	33858
192963	928449	33853
192964	928453	33848
192965	928455	33844
192966	928458	33839
192967	928460	33834
192968	928462	33829
192969	928464	33824
192970	928466	33819
192971	928468	33814
192972	928469	33809
192973	928471	33804
192974	928473	33799
192975	928480	33795
192976	928484	33790
192977	928493	33785
192978	928497	33780
192979	928500	33775
192980	928511	33771
192981	928514	33766
192982	928523	33761
192983	928526	33756
192984	928528	33751
192985	928530	33747
192986	928532	33742
192987	928534	33737
192988	928537	33732
192989	928539	33727
192990	928541	33722
192991	928543	33717
192992	928545	33712
192993	928547	33707
192994	928549	33702
192995	928551	33697
192996	928554	33693
192997	928555	33688
192998	928557	33683
192999	928559	33678
193000	928562	33673
193001	928564	33668
193002	928566	33663
193003	928570	33658
193004	928572	33653
193005	928574	33648
193006	928576	33644
193007	928579	33639
193008	928582	33634
193009	928585	33629
193010	928587	33624
193011	928588	33619
193012	928590	33614
193013	928592	33609
193014	928595	33604
193015	928596	33599
193016	928598	33595
193017	928601	33590
193018	928602	33585
193019	928604	33580
193020	928607	33575
193021	928609	33570
193022	928611	33565
193023	928612	33560
193024	928618	33555
193025	928620	33550
193026	928623	33546
193027	928625	33541
193028	928630	33536
193029	928634	33531
193030	928637	33526
193031	928641	33521
193032	928644	33516
193033	928647	33512
193034	928652	33507
193035	928664	33502
193036	928673	33498
193037	928683	33493
193038	928694	33488
193039	928696	33483
193040	928698	33478
193041	928699	33474
193042	928701	33469
193043	928703	33464
193044	928705	33459
193045	928707	33454
193046	928710	33449
193047	928712	33444
193048	928714	33439
193049	928715	33434
193050	928718	33429
193051	928720	33424
193052	928722	33420
193053	928726	33415
193054	928727	33410
193055	928729	33405
193056	928731	33400
193057	928734	33395
193058	928738	33390
193059	928743	33385
193060	928746	33381
193061	928750	33376
193062	928753	33371
193063	928757	33366
193064	928760	33361
193065	928762	33356
193066	928766	33351
193067	928886	33351
193068	928891	33346
193069	928909	33342
193070	928944	33338
193071	928948	33333
193072	928951	33328
193073	928954	33323
193074	928984	33319
193075	928989	33314
193076	928992	33310
193077	928997	33305
193078	929001	33300
193079	929006	33295
193080	929009	33290
193081	929022	33286
193082	929077	33283
193083	929083	33278
193084	929088	33273
193085	929091	33268
193086	929095	33263
193087	929097	33259
193088	929100	33254
193089	929103	33249
193090	929109	33244
193091	929111	33239
193092	929115	33234
193093	929122	33230
193094	929127	33225
193095	929130	33220
193096	929138	33215
193097	929146	33210
193098	929154	33206
193099	929165	33201
193100	929168	33196
193101	929170	33191
193102	929174	33187
193103	929177	33182
193104	929181	33177
193105	929185	33172
193106	929188	33167
193107	929192	33162
193108	929196	33157
193109	929200	33153
193110	929208	33148
193111	929211	33143
193112	929214	33138
193113	929217	33133
193114	929220	33128
193115	929223	33124
193116	929228	33119
193117	929232	33114
193118	929236	33109
193119	929241	33104
193120	929247	33099
193121	929264	33095
193122	929318	33092
193123	929326	33087
193124	929340	33083
193125	929347	33078
193126	929351	33073
193127	929357	33068
193128	929370	33064
193129	929376	33059
193130	929379	33054
193131	929382	33049
193132	929386	33045
193133	929389	33040
193134	929403	33035
193135	929407	33030
193136	929411	33026
193137	929414	33021
193138	929417	33016
193139	929420	33011
193140	929450	33007
193141	929458	33002
193142	929463	32998
193143	929478	32993
193144	929486	32988
193145	929488	32983
193146	929492	32979
193147	929494	32974
193148	929500	32969
193149	929502	32964
193150	929504	32959
193151	929507	32954
193152	929508	32949
193153	929510	32944
193154	929512	32939
193155	929518	32935
193156	929521	32930
193157	929524	32925
193158	929526	32920
193159	929531	32915
193160	929533	32910
193161	929536	32905
193162	929539	32901
193163	929543	32896
193164	929548	32891
193165	929550	32886
193166	929552	32881
193167	929554	32876
193168	929556	32871
193169	929558	32866
193170	929561	32861
193171	929563	32857
193172	929564	32852
193173	929566	32847
193174	929568	32842
193175	929575	32837
193176	929578	32832
193177	929597	32828
193178	929600	32823
193179	929604	32818
193180	929607	32813
193181	929614	32809
193182	929620	32804
193183	929632	32799
193184	929637	32794
193185	929641	32790
193186	929646	32785
193187	929650	32780
193188	929653	32775
193189	929658	32770
193190	929661	32765
193191	929664	32760
193192	929667	32756
193193	929670	32751
193194	929675	32746
193195	929680	32741
193196	929683	32736
193197	929694	32732
193198	929703	32727
193199	929708	32722
193200	929712	32717
193201	929720	32713
193202	929727	32708
193203	929733	32703
193204	929736	32698
193205	929740	32693
193206	929744	32689
193207	929747	32684
193208	929750	32679
193209	929751	32674
193210	929753	32669
193211	929755	32664
193212	929758	32659
193213	929762	32654
193214	929765	32649
193215	929768	32645
193216	929771	32640
193217	929774	32635
193218	929777	32630
193219	929780	32625
193220	929783	32620
193221	929787	32615
193222	929889	32614
193223	929895	32609
193224	929898	32604
193225	929902	32599
193226	929905	32595
193227	929924	32590
193228	929939	32586
193229	929998	32583
193230	930038	32579
193231	930042	32574
193232	930046	32570
193233	930048	32565
193234	930057	32560
193235	930103	32557
193236	930110	32552
193237	930114	32547
193238	930127	32543
193239	930130	32538
193240	930132	32533
193241	930134	32528
193242	930139	32523
193243	930142	32518
193244	930143	32513
193245	930146	32508
193246	930148	32503
193247	930151	32499
193248	930153	32494
193249	930155	32489
193250	930158	32484
193251	930159	32479
193252	930161	32474
193253	930164	32469
193254	930166	32464
193255	930168	32459
193256	930169	32454
193257	930171	32449
193258	930176	32445
193259	930180	32440
193260	930182	32435
193261	930183	32430
193262	930185	32425
193263	930187	32420
193264	930189	32415
193265	930191	32410
193266	930193	32405
193267	930196	32401
193268	930198	32396
193269	930200	32391
193270	930201	32386
193271	930204	32381
193272	930206	32376
193273	930208	32371
193274	930211	32366
193275	930214	32361
193276	930217	32356
193277	930221	32352
193278	930224	32347
193279	930228	32342
193280	930231	32337
193281	930234	32332
193282	930251	32328
193283	930256	32323
193284	930262	32318
193285	930265	32313
193286	930270	32308
193287	930273	32304
193288	930355	32301
193289	930368	32297
193290	930447	32295
193291	930453	32290
193292	930470	32286
193293	930475	32281
193294	930491	32276
193295	930501	32272
193296	930504	32267
193297	930508	32262
193298	930551	32258
193299	930554	32254
193300	930559	32249
193301	930562	32244
193302	930565	32239
193303	930568	32234
193304	930571	32229
193305	930574	32224
193306	930580	32220
193307	930583	32215
193308	930586	32210
193309	930588	32205
193310	930589	32200
193311	930593	32195
193312	930608	32191
193313	930611	32186
193314	930617	32181
193315	930621	32176
193316	930625	32171
193317	930633	32167
193318	930638	32162
193319	930640	32157
193320	930641	32152
193321	930643	32147
193322	930646	32142
193323	930648	32137
193324	930650	32132
193325	930652	32127
193326	930654	32123
193327	930655	32118
193328	930657	32113
193329	930659	32108
193330	930662	32103
193331	930665	32098
193332	930669	32093
193333	930672	32088
193334	930675	32083
193335	930679	32079
193336	930682	32074
193337	930685	32069
193338	930688	32064
193339	930694	32059
193340	930702	32055
193341	930705	32050
193342	930710	32045
193343	930717	32040
193344	930721	32035
193345	930727	32030
193346	930731	32026
193347	930735	32021
193348	930739	32016
193349	930744	32011
193350	930749	32006
193351	930752	32001
193352	930755	31997
193353	930758	31992
193354	930761	31987
193355	930764	31982
193356	930766	31977
193357	930769	31972
193358	930771	31967
193359	930783	31963
193360	930787	31958
193361	930790	31953
193362	930796	31948
193363	930799	31943
193364	930813	31939
193365	930815	31934
193366	930817	31929
193367	930820	31924
193368	930822	31919
193369	930824	31914
193370	930827	31909
193371	930829	31905
193372	930831	31900
193373	930834	31895
193374	930836	31890
193375	930838	31885
193376	930839	31880
193377	930844	31875
193378	930847	31870
193379	930851	31865
193380	930854	31861
193381	930858	31856
193382	930861	31851
193383	930863	31846
193384	930867	31841
193385	930940	31839
193386	930943	31834
193387	930947	31829
193388	930952	31824
193389	930957	31819
193390	930960	31814
193391	930968	31810
193392	930973	31805
193393	931073	31803
193394	931077	31798
193395	931080	31794
193396	931084	31789
193397	931088	31784
193398	931092	31779
193399	931094	31774
193400	931098	31769
193401	931101	31764
193402	931119	31760
193403	931126	31755
193404	931130	31751
193405	931134	31746
193406	931137	31741
193407	931140	31736
193408	931143	31731
193409	931147	31726
193410	931150	31721
193411	931155	31717
193412	931175	31712
193413	931181	31707
193414	931185	31703
193415	931188	31698
193416	931192	31693
193417	931198	31688
193418	931203	31683
193419	931206	31678
193420	931211	31674
193421	931214	31669
193422	931218	31664
193423	931221	31659
193424	931224	31654
193425	931228	31649
193426	931231	31644
193427	931234	31640
193428	931237	31635
193429	931241	31630
193430	931244	31625
193431	931247	31620
193432	931250	31615
193433	931253	31610
193434	931257	31605
193435	931269	31601
193436	931275	31596
193437	931302	31592
193438	931305	31587
193439	931308	31582
193440	931312	31578
193441	931324	31573
193442	931330	31568
193443	931335	31563
193444	931339	31558
193445	931343	31554
193446	931346	31549
193447	931351	31544
193448	931354	31539
193449	931357	31534
193450	931360	31529
193451	931363	31524
193452	931367	31520
193453	931370	31515
193454	931373	31510
193455	931377	31505
193456	931399	31501
193457	931406	31496
193458	931414	31491
193459	931416	31486
193460	931428	31482
193461	931436	31477
193462	931441	31472
193463	931445	31468
193464	931449	31463
193465	931457	31458
193466	931462	31453
193467	931465	31448
193468	931468	31443
193469	931473	31439
193470	931476	31434
193471	931478	31429
193472	931480	31424
193473	931481	31419
193474	931483	31414
193475	931489	31409
193476	931493	31404
193477	931497	31400
193478	931500	31395
193479	931505	31390
193480	931509	31385
193481	931512	31380
193482	931515	31375
193483	931519	31370
193484	931545	31366
193485	931549	31362
193486	931553	31357
193487	931556	31352
193488	931559	31347
193489	931562	31342
193490	931565	31337
193491	931569	31332
193492	931572	31327
193493	931575	31323
193494	931578	31318
193495	931581	31313
193496	931586	31308
193497	931589	31303
193498	931592	31298
193499	931596	31293
193500	931599	31289
193501	931601	31284
193502	931604	31279
193503	931628	31275
193504	931632	31270
193505	931638	31265
193506	931649	31260
193507	931654	31256
193508	931656	31251
193509	931657	31246
193510	931659	31241
193511	931661	31236
193512	931663	31231
193513	931664	31226
193514	931666	31221
193515	931669	31216
193516	931671	31211
193517	931673	31206
193518	931675	31202
193519	931677	31197
193520	931679	31192
193521	931683	31187
193522	931687	31182
193523	931690	31177
193524	931693	31172
193525	931696	31167
193526	931700	31163
193527	931827	31162
193528	931832	31157
193529	931835	31152
193530	931838	31147
193531	931841	31142
193532	931844	31138
193533	931849	31133
193534	931852	31128
193535	931926	31125
193536	931930	31121
193537	931935	31116
193538	931939	31111
193539	931942	31106
193540	931945	31101
193541	931949	31096
193542	931952	31091
193543	931956	31087
193544	931959	31082
193545	932006	31078
193546	932009	31073
193547	932013	31069
193548	932022	31064
193549	932028	31059
193550	932032	31054
193551	932073	31051
193552	932106	31047
193553	932109	31042
193554	932114	31037
193555	932120	31032
193556	932123	31027
193557	932127	31023
193558	932131	31018
193559	932135	31013
193560	932138	31008
193561	932141	31003
193562	932148	30998
193563	932152	30994
193564	932155	30989
193565	932160	30984
193566	932163	30979
193567	932167	30974
193568	932171	30969
193569	932183	30965
193570	932187	30960
193571	932202	30955
193572	932301	30954
193573	932395	30952
193574	932400	30947
193575	932404	30942
193576	932409	30937
193577	932413	30933
193578	932417	30928
193579	932420	30923
193580	932425	30918
193581	932447	30914
193582	932450	30909
193583	932453	30904
193584	932458	30899
193585	932466	30894
193586	932469	30890
193587	932474	30885
193588	932480	30880
193589	932483	30875
193590	932499	30871
193591	932503	30866
193592	932506	30861
193593	932509	30856
193594	932520	30851
193595	932523	30847
193596	932527	30842
193597	932530	30837
193598	932532	30832
193599	932565	30828
193600	932673	30827
193601	932677	30822
193602	932700	30818
193603	932715	30813
193604	932720	30808
193605	932727	30804
193606	932869	30803
193607	932900	30799
193608	932904	30795
193609	932908	30790
193610	932913	30785
193611	932916	30780
193612	932932	30776
193613	933025	30774
193614	933029	30769
193615	933032	30764
193616	933036	30759
193617	933038	30754
193618	933045	30749
193619	933048	30745
193620	933051	30740
193621	933054	30735
193622	933076	30731
193623	933103	30726
193624	933106	30722
193625	933110	30717
193626	933114	30712
193627	933118	30707
193628	933121	30702
193629	933125	30697
193630	933128	30692
193631	933134	30688
193632	933162	30684
193633	933166	30679
193634	933287	30678
193635	933293	30673
193636	933296	30668
193637	933301	30663
193638	933304	30658
193639	933336	30654
193640	933379	30651
193641	933389	30646
193642	933393	30641
193643	933396	30636
193644	933400	30632
193645	933404	30627
193646	933408	30622
193647	933481	30619
193648	933487	30615
193649	933491	30610
193650	933499	30605
193651	933503	30600
193652	933506	30595
193653	933517	30591
193654	933595	30588
193655	933599	30583
193656	933603	30579
193657	933608	30574
193658	933612	30569
193659	933615	30564
193660	933621	30559
193661	933649	30555
193662	933661	30551
193663	933669	30546
193664	933675	30541
193665	933680	30536
193666	933684	30531
193667	933693	30527
193668	933701	30522
193669	933705	30517
193670	933707	30512
193671	933710	30507
193672	933714	30503
193673	933726	30498
193674	933729	30493
193675	933734	30488
193676	933737	30483
193677	933811	30481
193678	933821	30476
193679	933952	30475
193680	933956	30471
193681	933960	30466
193682	933986	30462
193683	933992	30457
193684	933996	30452
193685	933999	30447
193686	934006	30442
193687	934010	30438
193688	934085	30435
193689	934091	30430
193690	934095	30425
193691	934107	30421
193692	934113	30416
193693	934117	30411
193694	934121	30406
193695	934125	30401
193696	934127	30396
193697	934129	30392
193698	934132	30387
193699	934134	30382
193700	934136	30377
193701	934137	30372
193702	934140	30367
193703	934141	30362
193704	934143	30357
193705	934146	30352
193706	934152	30348
193707	934156	30343
193708	934159	30338
193709	934163	30333
193710	934166	30328
193711	934172	30323
193712	934174	30318
193713	934180	30314
193714	934184	30309
193715	934187	30304
193716	934189	30299
193717	934192	30294
193718	934196	30289
193719	934199	30284
193720	934202	30279
193721	934207	30275
193722	934210	30270
193723	934213	30265
193724	934217	30260
193725	934220	30255
193726	934224	30250
193727	934229	30245
193728	934234	30241
193729	934240	30236
193730	934244	30231
193731	934247	30226
193732	934251	30221
193733	934254	30216
193734	934257	30212
193735	934260	30207
193736	934266	30202
193737	934269	30197
193738	934272	30192
193739	934286	30188
193740	934292	30183
193741	934387	30181
193742	934391	30176
193743	934393	30171
193744	934397	30166
193745	934401	30161
193746	934404	30157
193747	934407	30152
193748	934410	30147
193749	934413	30142
193750	934417	30137
193751	934467	30134
193752	934470	30129
193753	934474	30124
193754	934477	30119
193755	934480	30114
193756	934483	30109
193757	934486	30104
193758	934492	30100
193759	934497	30095
193760	934500	30090
193761	934503	30085
193762	934509	30080
193763	934545	30076
193764	934548	30072
193765	934553	30067
193766	934583	30063
193767	934590	30058
193768	934594	30053
193769	934596	30048
193770	934598	30043
193771	934602	30038
193772	934606	30034
193773	934609	30029
193774	934612	30024
193775	934615	30019
193776	934619	30014
193777	934622	30009
193778	934627	30004
193779	934644	30000
193780	934648	29995
193781	934652	29990
193782	934655	29985
193783	934659	29981
193784	934662	29976
193785	934667	29971
193786	934672	29966
193787	934677	29961
193788	934682	29956
193789	934685	29951
193790	934689	29947
193791	934692	29942
193792	934696	29937
193793	934699	29932
193794	934702	29927
193795	934704	29922
193796	934710	29917
193797	934713	29913
193798	934716	29908
193799	934718	29903
193800	934720	29898
193801	934723	29893
193802	934735	29888
193803	934738	29884
193804	934741	29879
193805	934749	29874
193806	934754	29869
193807	934757	29864
193808	934760	29859
193809	934762	29854
193810	934764	29850
193811	934766	29845
193812	934768	29840
193813	934769	29835
193814	934771	29830
193815	934775	29825
193816	934779	29820
193817	934781	29815
193818	934783	29810
193819	934785	29805
193820	934787	29800
193821	934789	29796
193822	934791	29791
193823	934793	29786
193824	934796	29781
193825	934799	29776
193826	934802	29771
193827	934805	29766
193828	934808	29761
193829	934812	29756
193830	934814	29752
193831	934817	29747
193832	934820	29742
193833	934957	29741
193834	934963	29736
193835	934966	29732
193836	934974	29727
193837	934983	29722
193838	934989	29717
193839	934992	29712
193840	935028	29709
193841	935030	29704
193842	935031	29699
193843	935038	29694
193844	935066	29690
193845	935073	29685
193846	935079	29680
193847	935084	29676
193848	935090	29671
193849	935095	29666
193850	935140	29662
193851	935146	29658
193852	935149	29653
193853	935153	29648
193854	935156	29643
193855	935160	29638
193856	935163	29633
193857	935168	29628
193858	935171	29624
193859	935173	29619
193860	935175	29614
193861	935177	29609
193862	935179	29604
193863	935181	29599
193864	935183	29594
193865	935185	29589
193866	935186	29584
193867	935189	29579
193868	935191	29574
193869	935194	29570
193870	935197	29565
193871	935199	29560
193872	935200	29555
193873	935202	29550
193874	935228	29546
193875	935245	29541
193876	935250	29536
193877	935254	29532
193878	935257	29527
193879	935264	29522
193880	935270	29517
193881	935273	29512
193882	935418	29512
193883	935424	29507
193884	935428	29502
193885	935431	29497
193886	935437	29493
193887	935440	29488
193888	935443	29483
193889	935446	29478
193890	935472	29474
193891	935485	29469
193892	935488	29464
193893	935494	29460
193894	935534	29456
193895	935540	29451
193896	935543	29446
193897	935564	29442
193898	935567	29437
193899	935570	29432
193900	935582	29427
193901	935585	29423
193902	935590	29418
193903	935595	29413
193904	935597	29408
193905	935599	29403
193906	935601	29398
193907	935605	29393
193908	935608	29388
193909	935611	29384
193910	935614	29379
193911	935615	29374
193912	935617	29369
193913	935621	29364
193914	935625	29359
193915	935629	29354
193916	935633	29349
193917	935636	29345
193918	935686	29341
193919	935689	29336
193920	935693	29331
193921	935696	29327
193922	935699	29322
193923	935704	29317
193924	935711	29312
193925	935714	29307
193926	935724	29303
193927	935825	29301
193928	935829	29296
193929	935832	29291
193930	935835	29286
193931	935838	29281
193932	935842	29276
193933	935845	29272
193934	935852	29267
193935	935856	29262
193936	935873	29257
193937	935943	29255
193938	935946	29250
193939	935949	29245
193940	935952	29240
193941	935955	29235
193942	935958	29230
193943	935960	29225
193944	935964	29220
193945	935967	29216
193946	936047	29213
193947	936067	29209
193948	936071	29204
193949	936075	29199
193950	936078	29194
193951	936111	29190
193952	936115	29185
193953	936118	29180
193954	936121	29176
193955	936123	29171
193956	936126	29166
193957	936130	29161
193958	936136	29156
193959	936139	29151
193960	936142	29146
193961	936146	29142
193962	936149	29137
193963	936153	29132
193964	936244	29130
193965	936267	29125
193966	936306	29122
193967	936379	29119
193968	936383	29114
193969	936389	29109
193970	936392	29104
193971	936411	29100
193972	936455	29096
193973	936476	29092
193974	936483	29087
193975	936490	29083
193976	936493	29078
193977	936496	29073
193978	936499	29068
193979	936503	29063
193980	936512	29058
193981	936516	29054
193982	936526	29049
193983	936543	29044
193984	936545	29039
193985	936548	29035
193986	936641	29033
193987	936644	29028
193988	936662	29023
193989	936666	29018
193990	936680	29014
193991	936756	29011
193992	936761	29006
193993	936765	29002
193994	936783	28997
193995	936787	28992
193996	936791	28987
193997	936827	28983
193998	936830	28979
193999	936833	28974
194000	936836	28969
194001	936848	28964
194002	936858	28960
194003	936873	28955
194004	936884	28950
194005	936887	28946
194006	936891	28941
194007	936894	28936
194008	936899	28931
194009	936902	28926
194010	936907	28921
194011	936910	28916
194012	936915	28912
194013	936918	28907
194014	936924	28902
194015	936930	28897
194016	936933	28892
194017	936944	28888
194018	936948	28883
194019	936951	28878
194020	936958	28873
194021	936962	28868
194022	936966	28863
194023	936969	28858
194024	936973	28854
194025	936977	28849
194026	936983	28844
194027	936986	28839
194028	936990	28834
194029	936993	28829
194030	936996	28824
194031	937000	28820
194032	937003	28815
194033	937006	28810
194034	937009	28805
194035	937015	28800
194036	937021	28795
194037	937026	28791
194038	937032	28786
194039	937051	28781
194040	937060	28777
194041	937065	28772
194042	937068	28767
194043	937141	28764
194044	937145	28759
194045	937150	28755
194046	937153	28750
194047	937156	28745
194048	937166	28740
194049	937248	28738
194050	937255	28733
194051	937259	28728
194052	937263	28723
194053	937266	28718
194054	937270	28713
194055	937306	28709
194056	937312	28705
194057	937315	28700
194058	937328	28695
194059	937334	28690
194060	937341	28686
194061	937349	28681
194062	937353	28676
194063	937359	28671
194064	937364	28666
194065	937367	28662
194066	937370	28657
194067	937373	28652
194068	937376	28647
194069	937379	28642
194070	937404	28638
194071	937407	28633
194072	937412	28628
194073	937415	28623
194074	937420	28618
194075	937423	28614
194076	937431	28609
194077	937436	28604
194078	937439	28599
194079	937445	28594
194080	937448	28589
194081	937454	28585
194082	937459	28580
194083	937463	28575
194084	937467	28570
194085	937470	28565
194086	937473	28560
194087	937475	28555
194088	937478	28551
194089	937483	28546
194090	937486	28541
194091	937500	28536
194092	937521	28532
194093	937528	28527
194094	937539	28523
194095	937541	28518
194096	937543	28513
194097	937545	28508
194098	937547	28503
194099	937549	28498
194100	937551	28493
194101	937554	28488
194102	937555	28483
194103	937557	28478
194104	937559	28473
194105	937561	28468
194106	937563	28463
194107	937568	28459
194108	937571	28454
194109	937574	28449
194110	937577	28444
194111	937580	28439
194112	937583	28434
194113	937585	28429
194114	937589	28424
194115	937592	28420
194116	937596	28415
194117	937608	28410
194118	937612	28405
194119	937617	28400
194120	937620	28396
194121	937624	28391
194122	937628	28386
194123	937632	28381
194124	937635	28376
194125	937638	28371
194126	937648	28367
194127	937651	28362
194128	937654	28357
194129	937657	28352
194130	937661	28347
194131	937665	28342
194132	937669	28337
194133	937673	28332
194134	937676	28328
194135	937687	28323
194136	937691	28318
194137	937694	28313
194138	937697	28308
194139	937703	28304
194140	937708	28299
194141	937714	28294
194142	937746	28290
194143	937750	28285
194144	937753	28280
194145	937756	28275
194146	937759	28270
194147	937762	28266
194148	937766	28261
194149	937771	28256
194150	937774	28251
194151	937778	28246
194152	937782	28241
194153	937785	28236
194154	937789	28231
194155	937793	28227
194156	937798	28222
194157	937801	28217
194158	937805	28212
194159	937809	28207
194160	937813	28202
194161	937816	28197
194162	937819	28193
194163	937822	28188
194164	937826	28183
194165	937830	28178
194166	937835	28173
194167	937838	28168
194168	937842	28163
194169	937845	28159
194170	937849	28154
194171	937852	28149
194172	937856	28144
194173	937859	28139
194174	937862	28134
194175	937874	28130
194176	937877	28125
194177	937880	28120
194178	937883	28115
194179	937888	28110
194180	937891	28105
194181	937894	28100
194182	937907	28096
194183	937912	28091
194184	937924	28086
194185	937929	28081
194186	937937	28077
194187	937938	28072
194188	937940	28067
194189	937942	28062
194190	937943	28057
194191	937945	28052
194192	937947	28047
194193	937948	28042
194194	937952	28037
194195	937955	28032
194196	937958	28028
194197	937960	28023
194198	937963	28018
194199	937966	28013
194200	937968	28008
194201	937974	28003
194202	937976	27998
194203	937979	27993
194204	937981	27989
194205	937985	27984
194206	937988	27979
194207	937992	27974
194208	937995	27969
194209	938000	27964
194210	938003	27959
194211	938009	27955
194212	938012	27950
194213	938017	27945
194214	938020	27940
194215	938025	27935
194216	938028	27930
194217	938032	27925
194218	938036	27920
194219	938039	27916
194220	938042	27911
194221	938045	27906
194222	938049	27901
194223	938053	27896
194224	938057	27891
194225	938060	27886
194226	938085	27882
194227	938091	27877
194228	938094	27872
194229	938097	27868
194230	938100	27863
194231	938102	27858
194232	938107	27853
194233	938113	27848
194234	938117	27843
194235	938121	27838
194236	938125	27834
194237	938129	27829
194238	938131	27824
194239	938135	27819
194240	938139	27814
194241	938146	27809
194242	938151	27805
194243	938154	27800
194244	938157	27795
194245	938160	27790
194246	938162	27785
194247	938165	27780
194248	938168	27775
194249	938170	27770
194250	938171	27765
194251	938174	27760
194252	938224	27757
194253	938228	27752
194254	938277	27749
194255	938281	27744
194256	938286	27739
194257	938290	27734
194258	938294	27729
194259	938297	27724
194260	938300	27719
194261	938303	27715
194262	938306	27710
194263	938308	27705
194264	938310	27700
194265	938311	27695
194266	938313	27690
194267	938316	27685
194268	938321	27680
194269	938328	27676
194270	938349	27671
194271	938354	27666
194272	938356	27661
194273	938358	27657
194274	938360	27652
194275	938364	27647
194276	938367	27642
194277	938370	27637
194278	938373	27632
194279	938376	27627
194280	938382	27622
194281	938385	27618
194282	938397	27613
194283	938400	27608
194284	938404	27603
194285	938407	27598
194286	938414	27594
194287	938417	27589
194288	938420	27584
194289	938422	27579
194290	938438	27574
194291	938441	27569
194292	938446	27565
194293	938449	27560
194294	938452	27555
194295	938456	27550
194296	938460	27545
194297	938463	27540
194298	938466	27535
194299	938472	27531
194300	938475	27526
194301	938478	27521
194302	938481	27516
194303	938485	27511
194304	938489	27506
194305	938496	27501
194306	938499	27497
194307	938593	27494
194308	938597	27490
194309	938600	27485
194310	938603	27480
194311	938606	27475
194312	938610	27470
194313	938653	27466
194314	938657	27461
194315	938659	27457
194316	938684	27452
194317	938687	27447
194318	938689	27442
194319	938693	27438
194320	938697	27433
194321	938700	27428
194322	938703	27423
194323	938707	27418
194324	938710	27413
194325	938713	27408
194326	938716	27404
194327	938741	27399
194328	938744	27394
194329	938978	27396
194330	938984	27391
194331	938989	27387
194332	938996	27382
194333	939000	27377
194334	939003	27372
194335	939006	27367
194336	939009	27362
194337	939020	27358
194338	939023	27353
194339	939026	27348
194340	939080	27345
194341	939086	27340
194342	939089	27335
194343	939092	27330
194344	939095	27325
194345	939098	27320
194346	939110	27316
194347	939117	27311
194348	939120	27306
194349	939123	27301
194350	939126	27296
194351	939128	27291
194352	939130	27286
194353	939133	27281
194354	939135	27276
194355	939137	27272
194356	939139	27267
194357	939141	27262
194358	939144	27257
194359	939148	27252
194360	939151	27247
194361	939155	27242
194362	939158	27237
194363	939164	27233
194364	939167	27228
194365	939183	27223
194366	939187	27218
194367	939190	27213
194368	939197	27209
194369	939200	27204
194370	939202	27199
194371	939217	27194
194372	939238	27190
194373	939242	27185
194374	939248	27180
194375	939252	27175
194376	939255	27171
194377	939258	27166
194378	939403	27165
194379	939407	27160
194380	939440	27156
194381	939444	27151
194382	939448	27146
194383	939452	27141
194384	939479	27137
194385	939483	27132
194386	939485	27128
194387	939488	27123
194388	939491	27118
194389	939640	27117
194390	939644	27112
194391	939648	27107
194392	939652	27102
194393	939655	27098
194394	939658	27093
194395	939661	27088
194396	939664	27083
194397	939711	27079
194398	939762	27076
